country	field	tok	kind	p
INDIA	name	allahabad	place	1.0
INDIA	name	vishnu	distinctive	1.0
FRANCE	name	sam	distinctive	1.0
FRANCE	name	lotus	distinctive	1.0
FRANCE	name	ariane	distinctive	1.0
FRANCE	name	remi	distinctive	1.0
FRANCE	name	cosmos	distinctive	1.0
FRANCE	name	monod	distinctive	1.0
FRANCE	addr	philippe	distinctive	1.0
FRANCE	addr	wilson	distinctive	1.0
INDIA	name	medical	generic_business	1.0
INDIA	name	anand	distinctive	1.0
US	name	hawk	distinctive	1.0
US	name	stores	generic_business	1.0
FRANCE	name	charles	distinctive	1.0
FRANCE	name	commerce	generic_business	1.0
INDIA	addr	plotno	unit_or_building	1.0
US	name	hicks	distinctive	1.0
US	name	aura	distinctive	1.0
US	name	athene	distinctive	1.0
US	name	storage	generic_business	1.0
US	name	paloma	distinctive	1.0
US	name	pearl	distinctive	1.0
US	name	herrera	distinctive	1.0
US	name	falcon	distinctive	1.0
US	name	jersey	place	1.0
US	name	california	place	1.0
US	name	john	distinctive	1.0
US	name	cole	distinctive	1.0
US	name	payments	generic_business	1.0
US	name	lynx	distinctive	1.0
US	name	flaherty	distinctive	1.0
FRANCE	addr	colas	distinctive	1.0
FRANCE	addr	dessinguez	distinctive	1.0
FRANCE	name	exupery	distinctive	1.0
FRANCE	name	solutions	generic_business	1.0
INDIA	addr	joshi	distinctive	1.0
US	name	webb	distinctive	1.0
US	name	developments	generic_business	1.0
US	name	melar	distinctive	1.0
INDIA	name	kolkata	place	1.0
INDIA	name	hospital	generic_business	1.0
INDIA	name	north	place	1.0
INDIA	name	surya	distinctive	1.0
INDIA	name	shyam	distinctive	1.0
INDIA	name	vijay	distinctive	1.0
FRANCE	addr	anne	distinctive	1.0
FRANCE	addr	mitterrand	distinctive	1.0
FRANCE	addr	guillaume	distinctive	1.0
FRANCE	addr	faure	distinctive	1.0
FRANCE	addr	vaillant	distinctive	1.0
FRANCE	addr	voltaire	distinctive	1.0
FRANCE	addr	carnot	distinctive	1.0
US	name	aria	distinctive	1.0
US	name	ethereum	distinctive	1.0
US	name	aeon	distinctive	1.0
US	name	robertson	distinctive	1.0
US	name	starry	distinctive	1.0
US	name	australia	place	1.0
US	name	carolina	place	1.0
US	name	bain	distinctive	1.0
FRANCE	addr	edelweiss	distinctive	1.0
FRANCE	addr	hortense	distinctive	1.0
FRANCE	addr	batiment	unit_or_building	1.0
INDIA	name	jodhpur	place	1.0
INDIA	name	mayur	distinctive	1.0
INDIA	name	das	distinctive	1.0
INDIA	name	mehta	distinctive	1.0
INDIA	name	narayan	distinctive	1.0
INDIA	name	hari	distinctive	1.0
INDIA	name	hotel	generic_business	1.0
INDIA	name	balaji	distinctive	1.0
US	name	merchants	generic_business	1.0
INDIA	addr	fazal	distinctive	1.0
INDIA	addr	pandey	distinctive	1.0
US	name	canada	place	1.0
US	name	factory	generic_business	1.0
US	name	enterprise	generic_business	1.0
INDIA	name	shiv	distinctive	1.0
INDIA	name	bangalore	place	1.0
INDIA	name	ram	distinctive	1.0
INDIA	name	shivam	distinctive	1.0
INDIA	name	east	place	1.0
INDIA	name	south	place	1.0
INDIA	name	shiva	distinctive	1.0
INDIA	name	jay	distinctive	1.0
INDIA	name	school	generic_business	1.0
INDIA	name	clinic	generic_business	1.0
INDIA	name	institute	generic_business	1.0
INDIA	name	lakshmi	distinctive	1.0
INDIA	name	gujarat	place	1.0
INDIA	name	shakti	distinctive	1.0
INDIA	name	aditya	distinctive	1.0
FRANCE	addr	ribot	distinctive	1.0
FRANCE	addr	josephine	distinctive	1.0
FRANCE	name	boulangerie	generic_business	1.0
FRANCE	name	coiffure	generic_business	1.0
FRANCE	name	yves	distinctive	1.0
US	name	diana	distinctive	1.0
US	name	schmidt	distinctive	1.0
US	name	oceanhawk	distinctive	1.0
US	name	edison	distinctive	1.0
US	name	lionheart	distinctive	1.0
US	name	snyder	distinctive	1.0
US	name	iris	distinctive	1.0
US	name	halcyon	distinctive	1.0
FRANCE	addr	sully	distinctive	1.0
FRANCE	addr	kolb	distinctive	1.0
FRANCE	addr	bourbon	distinctive	1.0
FRANCE	addr	alembert	distinctive	1.0
FRANCE	addr	lesseps	distinctive	1.0
FRANCE	addr	thierry	distinctive	1.0
US	name	system	generic_business	1.0
US	name	burns	distinctive	1.0
FRANCE	addr	menard	distinctive	1.0
US	name	crumrine	distinctive	1.0
US	name	solstice	distinctive	1.0
US	name	zephyr	distinctive	1.0
US	name	boyd	distinctive	1.0
US	name	airlines	generic_business	1.0
US	name	hotels	generic_business	1.0
INDIA	name	jain	distinctive	1.0
INDIA	name	brokers	generic_business	1.0
INDIA	name	gorakhpur	place	1.0
INDIA	name	falcon	distinctive	1.0
INDIA	name	bhagwati	distinctive	1.0
INDIA	name	sharda	distinctive	1.0
INDIA	name	investments	generic_business	1.0
INDIA	name	healthcare	generic_business	1.0
INDIA	name	service	generic_business	1.0
INDIA	name	constructions	generic_business	1.0
INDIA	name	builders	generic_business	1.0
FRANCE	addr	rochefoucauld	distinctive	1.0
FRANCE	addr	boucicaut	distinctive	1.0
FRANCE	addr	sarrazins	distinctive	1.0
FRANCE	addr	angellier	distinctive	1.0
FRANCE	addr	robinson	distinctive	1.0
FRANCE	addr	achelles	distinctive	1.0
FRANCE	addr	samuel	distinctive	1.0
US	name	rothschild	distinctive	1.0
US	name	munoz	distinctive	1.0
US	name	manulife	distinctive	1.0
INDIA	name	krishna	distinctive	1.0
INDIA	name	consulting	generic_business	1.0
INDIA	name	of	connector	1.0
INDIA	name	projects	generic_business	1.0
INDIA	name	systems	generic_business	1.0
INDIA	name	products	generic_business	1.0
INDIA	name	finance	generic_business	1.0
INDIA	name	producer	generic_business	1.0
INDIA	name	management	generic_business	1.0
INDIA	name	logistics	generic_business	1.0
INDIA	name	hospitality	generic_business	1.0
FRANCE	addr	pineau	distinctive	1.0
FRANCE	addr	dore	distinctive	1.0
US	name	chiron	distinctive	1.0
US	name	goldman	distinctive	1.0
INDIA	addr	rabindra	distinctive	1.0
US	name	japan	place	1.0
FRANCE	addr	gaillard	distinctive	1.0
INDIA	addr	ramesh	distinctive	1.0
US	name	owens	distinctive	1.0
US	name	cadenza	distinctive	1.0
US	name	mozayyx	distinctive	1.0
INDIA	addr	vishnu	distinctive	1.0
INDIA	addr	srinivasa	distinctive	1.0
INDIA	addr	mishra	distinctive	1.0
INDIA	name	mumbai	place	1.0
INDIA	name	investment	generic_business	1.0
INDIA	name	deepak	distinctive	1.0
FRANCE	name	serge	distinctive	1.0
INDIA	name	priya	distinctive	1.0
INDIA	name	satyam	distinctive	1.0
INDIA	name	dr	title	1.0
INDIA	name	mr	title	1.0
INDIA	name	engineering	generic_business	1.0
INDIA	name	delhi	place	1.0
US	name	ares	distinctive	1.0
US	name	cardinal	distinctive	1.0
US	name	sachs	distinctive	1.0
US	name	sirius	distinctive	1.0
FRANCE	name	phenix	distinctive	1.0
FRANCE	name	trading	generic_business	1.0
INDIA	addr	ghosh	distinctive	1.0
INDIA	addr	vivek	distinctive	1.0
FRANCE	name	productions	generic_business	1.0
INDIA	addr	ravi	distinctive	1.0
INDIA	addr	tagore	distinctive	1.0
INDIA	name	marketing	generic_business	1.0
INDIA	name	consultancy	generic_business	1.0
INDIA	name	developers	generic_business	1.0
INDIA	name	construction	generic_business	1.0
INDIA	name	properties	generic_business	1.0
INDIA	name	infrastructure	generic_business	1.0
INDIA	name	vaibhav	distinctive	1.0
INDIA	name	diagnostics	generic_business	1.0
INDIA	name	gayatri	distinctive	1.0
FRANCE	addr	fourier	distinctive	1.0
FRANCE	addr	binaud	distinctive	1.0
FRANCE	addr	varlin	distinctive	1.0
FRANCE	addr	genevieve	distinctive	1.0
FRANCE	addr	calypso	distinctive	1.0
FRANCE	addr	delaroche	distinctive	1.0
INDIA	addr	galli	street_type	1.0
INDIA	addr	arjun	distinctive	1.0
US	name	tavia	distinctive	1.0
US	name	plutonian	distinctive	1.0
FRANCE	addr	nicolas	distinctive	1.0
INDIA	name	consultants	generic_business	1.0
INDIA	name	shri	title	1.0
INDIA	name	traders	generic_business	1.0
INDIA	name	exports	generic_business	1.0
INDIA	name	services	generic_business	1.0
INDIA	name	llp	legal_form	1.0
INDIA	name	india	place	1.0
FRANCE	addr	gaston	distinctive	1.0
FRANCE	addr	arago	distinctive	1.0
FRANCE	addr	kleber	distinctive	1.0
FRANCE	addr	mermoz	distinctive	1.0
US	name	freeman	distinctive	1.0
US	name	george	distinctive	1.0
US	name	olson	distinctive	1.0
US	name	markets	generic_business	1.0
US	name	kennedy	distinctive	1.0
US	name	helios	distinctive	1.0
FRANCE	addr	leclercq	distinctive	1.0
FRANCE	addr	guillou	distinctive	1.0
FRANCE	name	sophie	distinctive	1.0
FRANCE	name	curie	distinctive	1.0
FRANCE	name	phoenix	distinctive	1.0
FRANCE	addr	nouaux	distinctive	1.0
FRANCE	addr	lussac	distinctive	1.0
FRANCE	addr	pascal	distinctive	1.0
FRANCE	addr	exupery	distinctive	1.0
FRANCE	addr	rousseau	distinctive	1.0
FRANCE	addr	thomas	distinctive	1.0
FRANCE	name	christine	distinctive	1.0
INDIA	name	prem	distinctive	1.0
INDIA	name	samarth	distinctive	1.0
FRANCE	addr	boucher	distinctive	1.0
FRANCE	addr	lamartine	distinctive	1.0
INDIA	name	pvt	legal_form	1.0
INDIA	name	ltd	legal_form	1.0
US	name	odyssey	distinctive	1.0
US	name	hyperliquid	distinctive	1.0
US	name	birch	distinctive	1.0
US	name	canary	distinctive	1.0
US	name	siddhi	distinctive	1.0
US	name	taiwan	place	1.0
US	name	jaws	distinctive	1.0
FRANCE	name	ou	connector	1.0
US	name	mendez	distinctive	1.0
INDIA	name	group	generic_business	1.0
INDIA	name	ventures	generic_business	1.0
INDIA	name	trading	generic_business	1.0
INDIA	name	enterprises	generic_business	1.0
INDIA	name	solutions	generic_business	1.0
INDIA	name	industries	generic_business	1.0
INDIA	name	blak	distinctive	1.0
INDIA	name	cosmos	distinctive	1.0
INDIA	name	imports	generic_business	1.0
FRANCE	name	dominique	distinctive	1.0
INDIA	name	ajay	distinctive	1.0
US	name	alussa	distinctive	1.0
US	name	mitsubishi	distinctive	1.0
US	name	solution	generic_business	1.0
US	name	monarch	distinctive	1.0
US	name	sapphire	distinctive	1.0
FRANCE	name	philippe	distinctive	1.0
FRANCE	name	albert	distinctive	1.0
FRANCE	addr	delory	distinctive	1.0
FRANCE	addr	frederic	distinctive	1.0
FRANCE	addr	alphonse	distinctive	1.0
FRANCE	addr	solferino	distinctive	1.0
FRANCE	addr	vincent	distinctive	1.0
FRANCE	addr	guynemer	distinctive	1.0
INDIA	name	madhav	distinctive	1.0
INDIA	name	karnataka	place	1.0
INDIA	name	ashok	distinctive	1.0
INDIA	name	at	connector	1.0
US	name	pineapple	distinctive	1.0
FRANCE	addr	geeraert	distinctive	1.0
FRANCE	name	consultation	generic_business	1.0
US	name	apogee	distinctive	1.0
US	name	juniper	distinctive	1.0
INDIA	name	mahavir	distinctive	1.0
FRANCE	addr	foch	distinctive	1.0
FRANCE	addr	schuman	distinctive	1.0
FRANCE	addr	berthelot	distinctive	1.0
FRANCE	addr	faidherbe	distinctive	1.0
FRANCE	addr	catherine	distinctive	1.0
FRANCE	addr	armand	distinctive	1.0
FRANCE	addr	clemenceau	distinctive	1.0
FRANCE	addr	verne	distinctive	1.0
FRANCE	addr	simon	distinctive	1.0
FRANCE	addr	piraillan	distinctive	1.0
FRANCE	addr	leonard	distinctive	1.0
FRANCE	addr	turenne	distinctive	1.0
FRANCE	addr	david	distinctive	1.0
US	name	carroll	distinctive	1.0
US	name	lodging	generic_business	1.0
US	name	ithax	distinctive	1.0
US	name	coca	distinctive	1.0
FRANCE	name	conseils	generic_business	1.0
US	name	wisekey	distinctive	1.0
US	name	texas	place	1.0
US	name	quartzsea	distinctive	1.0
US	name	dogecoin	distinctive	1.0
US	name	starling	distinctive	1.0
INDIA	addr	sushant	distinctive	1.0
INDIA	addr	govind	distinctive	1.0
INDIA	addr	aditya	distinctive	1.0
US	name	illinois	place	1.0
FRANCE	addr	franklin	distinctive	1.0
FRANCE	addr	chanzy	distinctive	1.0
FRANCE	addr	bert	distinctive	1.0
INDIA	name	trades	generic_business	1.0
INDIA	name	orissa	place	1.0
INDIA	name	varun	distinctive	1.0
INDIA	name	magnum	distinctive	1.0
FRANCE	addr	papin	distinctive	1.0
FRANCE	addr	clement	distinctive	1.0
FRANCE	name	centres	generic_business	1.0
US	name	tokyo	place	1.0
US	name	robinhood	distinctive	1.0
INDIA	addr	lakshmi	distinctive	1.0
INDIA	addr	shah	distinctive	1.0
INDIA	addr	darshan	distinctive	1.0
US	name	banking	generic_business	1.0
US	name	starlink	distinctive	1.0
FRANCE	addr	descartes	distinctive	1.0
FRANCE	addr	blum	distinctive	1.0
FRANCE	addr	yves	distinctive	1.0
FRANCE	addr	louise	distinctive	1.0
FRANCE	addr	joffre	distinctive	1.0
FRANCE	addr	lucien	distinctive	1.0
FRANCE	addr	courbet	distinctive	1.0
FRANCE	addr	achille	distinctive	1.0
FRANCE	addr	racine	distinctive	1.0
FRANCE	addr	adolphe	distinctive	1.0
FRANCE	addr	michelet	distinctive	1.0
FRANCE	addr	jacquard	distinctive	1.0
FRANCE	addr	blaise	distinctive	1.0
FRANCE	addr	pagnol	distinctive	1.0
FRANCE	addr	delissen	distinctive	1.0
FRANCE	addr	daniel	distinctive	1.0
INDIA	addr	prem	distinctive	1.0
INDIA	addr	rao	distinctive	1.0
INDIA	addr	mukherjee	distinctive	1.0
FRANCE	name	prevert	distinctive	1.0
INDIA	name	saraswati	distinctive	1.0
INDIA	name	warehousing	generic_business	1.0
INDIA	name	kamal	distinctive	1.0
INDIA	name	jindal	distinctive	1.0
INDIA	name	leo	distinctive	1.0
INDIA	name	bansal	distinctive	1.0
INDIA	name	nath	distinctive	1.0
INDIA	name	anant	distinctive	1.0
FRANCE	addr	fremaux	distinctive	1.0
US	name	nexpoint	distinctive	1.0
US	name	idaho	place	1.0
US	name	aktiengesellschaft	legal_form	1.0
US	name	schwab	distinctive	1.0
FRANCE	name	lucie	distinctive	1.0
INDIA	addr	suite	unit_or_building	1.0
INDIA	name	distribution	generic_business	1.0
FRANCE	addr	ingres	distinctive	1.0
FRANCE	addr	rostand	distinctive	1.0
FRANCE	addr	charcot	distinctive	1.0
FRANCE	addr	parmentier	distinctive	1.0
FRANCE	addr	george	distinctive	1.0
FRANCE	addr	marceau	distinctive	1.0
FRANCE	addr	bleriot	distinctive	1.0
US	name	ryan	distinctive	1.0
US	name	peters	distinctive	1.0
US	name	apollo	distinctive	1.0
US	name	beijing	place	1.0
US	name	wisconsin	place	1.0
FRANCE	name	gerard	distinctive	1.0
INDIA	addr	gopal	distinctive	1.0
INDIA	addr	ambedkar	distinctive	1.0
FRANCE	addr	gallieni	distinctive	1.0
INDIA	name	guntur	place	1.0
INDIA	name	annapurna	distinctive	1.0
FRANCE	name	sebastien	distinctive	1.0
FRANCE	addr	zola	distinctive	1.0
FRANCE	addr	arthur	distinctive	1.0
FRANCE	addr	leo	distinctive	1.0
FRANCE	addr	roland	distinctive	1.0
FRANCE	addr	schweitzer	distinctive	1.0
FRANCE	addr	gilles	distinctive	1.0
FRANCE	addr	perier	distinctive	1.0
FRANCE	addr	perrault	distinctive	1.0
FRANCE	addr	remy	distinctive	1.0
FRANCE	addr	vital	distinctive	1.0
FRANCE	name	dragon	distinctive	1.0
INDIA	addr	appt	unit_or_building	1.0
US	name	andretti	distinctive	1.0
FRANCE	addr	godard	distinctive	1.0
INDIA	name	garg	distinctive	1.0
INDIA	name	kochi	place	1.0
INDIA	name	radhey	distinctive	1.0
INDIA	name	orion	distinctive	1.0
INDIA	name	printing	generic_business	1.0
INDIA	name	abhishek	distinctive	1.0
FRANCE	addr	helene	distinctive	1.0
FRANCE	addr	edgar	distinctive	1.0
US	name	henry	distinctive	1.0
US	name	amber	distinctive	1.0
US	name	mexico	place	1.0
US	name	futurecrest	distinctive	1.0
INDIA	addr	gupta	distinctive	1.0
FRANCE	name	mecanique	generic_business	1.0
FRANCE	name	odyssee	distinctive	1.0
INDIA	addr	sharma	distinctive	1.0
US	name	spartacus	distinctive	1.0
FRANCE	addr	painleve	distinctive	1.0
FRANCE	addr	fragonard	distinctive	1.0
FRANCE	addr	kellermann	distinctive	1.0
FRANCE	addr	clovis	distinctive	1.0
FRANCE	addr	lebrun	distinctive	1.0
INDIA	addr	bose	distinctive	1.0
INDIA	addr	malviya	distinctive	1.0
FRANCE	name	jesus	distinctive	1.0
FRANCE	name	iris	distinctive	1.0
FRANCE	name	algerie	place	1.0
FRANCE	addr	apollinaire	distinctive	1.0
FRANCE	addr	rolland	distinctive	1.0
FRANCE	addr	legrand	distinctive	1.0
INDIA	name	sanjay	distinctive	1.0
INDIA	name	entertainments	generic_business	1.0
INDIA	name	shankar	distinctive	1.0
INDIA	name	calcutta	place	1.0
FRANCE	name	garderie	generic_business	1.0
US	name	figx	distinctive	1.0
US	name	renatus	distinctive	1.0
US	name	quantumsphere	distinctive	1.0
US	name	hovnanian	distinctive	1.0
US	name	restaurants	generic_business	1.0
US	name	cunningham	distinctive	1.0
FRANCE	addr	adrien	distinctive	1.0
FRANCE	addr	germaine	distinctive	1.0
FRANCE	name	daniel	distinctive	1.0
FRANCE	addr	leblanc	distinctive	1.0
FRANCE	addr	simone	distinctive	1.0
FRANCE	addr	watt	distinctive	1.0
FRANCE	addr	blanqui	distinctive	1.0
FRANCE	addr	delespaul	distinctive	1.0
FRANCE	addr	penard	distinctive	1.0
FRANCE	addr	kennedy	distinctive	1.0
US	name	chen	distinctive	1.0
US	name	karman	distinctive	1.0
US	name	indigo	distinctive	1.0
US	name	northwest	place	1.0
INDIA	addr	shankar	distinctive	1.0
INDIA	addr	beside	direction_or_connector	1.0
INDIA	addr	zone	locality_word	1.0
INDIA	addr	shyam	distinctive	1.0
FRANCE	name	remy	distinctive	1.0
INDIA	addr	tilak	distinctive	1.0
INDIA	name	manufacturers	generic_business	1.0
INDIA	name	usha	distinctive	1.0
INDIA	name	pooja	distinctive	1.0
INDIA	name	sapphire	distinctive	1.0
US	name	greenfire	distinctive	1.0
US	name	galaxyedge	distinctive	1.0
US	name	pierce	distinctive	1.0
INDIA	addr	sangli	city_or_town	1.0
FRANCE	name	voyages	generic_business	1.0
US	name	palmer	distinctive	1.0
INDIA	name	by	connector	1.0
INDIA	name	md	title	1.0
INDIA	name	mahesh	distinctive	1.0
FRANCE	addr	calmette	distinctive	1.0
INDIA	name	harsh	distinctive	1.0
FRANCE	name	formations	generic_business	1.0
FRANCE	addr	omer	distinctive	1.0
FRANCE	addr	plessis	distinctive	1.0
FRANCE	addr	diderot	distinctive	1.0
FRANCE	addr	gutenberg	distinctive	1.0
FRANCE	addr	massena	distinctive	1.0
FRANCE	addr	hector	distinctive	1.0
FRANCE	addr	coubertin	distinctive	1.0
FRANCE	addr	montesquieu	distinctive	1.0
FRANCE	addr	lefebvre	distinctive	1.0
FRANCE	addr	luxembourg	distinctive	1.0
FRANCE	addr	conde	distinctive	1.0
FRANCE	addr	montaigne	distinctive	1.0
FRANCE	addr	renaud	distinctive	1.0
FRANCE	addr	lecocq	distinctive	1.0
FRANCE	addr	stephane	distinctive	1.0
FRANCE	addr	christian	distinctive	1.0
FRANCE	name	etienne	distinctive	1.0
FRANCE	name	guillaume	distinctive	1.0
US	name	pegasus	distinctive	1.0
US	name	thayer	distinctive	1.0
US	name	polestar	distinctive	1.0
US	name	saul	distinctive	1.0
US	name	praetorian	distinctive	1.0
INDIA	addr	shivaji	distinctive	1.0
INDIA	addr	hanuman	distinctive	1.0
INDIA	addr	rajendra	distinctive	1.0
INDIA	addr	flats	unit_or_building	1.0
INDIA	addr	apts	unit_or_building	1.0
US	name	meyer	distinctive	1.0
US	name	sony	distinctive	1.0
INDIA	name	jagdamba	distinctive	1.0
INDIA	name	nirmal	distinctive	1.0
INDIA	name	hanuman	distinctive	1.0
INDIA	name	andheri	place	1.0
INDIA	name	rahul	distinctive	1.0
INDIA	name	bihar	place	1.0
FRANCE	addr	montgolfier	distinctive	1.0
FRANCE	addr	dolet	distinctive	1.0
FRANCE	addr	camus	distinctive	1.0
US	name	workshop	generic_business	1.0
US	name	shaw	distinctive	1.0
US	name	mining	generic_business	1.0
US	name	kelley	distinctive	1.0
US	name	arnold	distinctive	1.0
US	name	cayson	distinctive	1.0
FRANCE	addr	mathieu	distinctive	1.0
FRANCE	addr	alexis	distinctive	1.0
US	name	lyra	distinctive	1.0
FRANCE	addr	gautier	distinctive	1.0
FRANCE	addr	laennec	distinctive	1.0
FRANCE	addr	condorcet	distinctive	1.0
FRANCE	addr	dunant	distinctive	1.0
INDIA	name	aman	distinctive	1.0
FRANCE	name	banque	generic_business	1.0
INDIA	name	ambika	distinctive	1.0
INDIA	name	sharma	distinctive	1.0
INDIA	name	staffing	generic_business	1.0
INDIA	name	udaipur	place	1.0
US	name	solarius	distinctive	1.0
US	name	vulcan	distinctive	1.0
FRANCE	name	montessori	distinctive	1.0
FRANCE	name	simone	distinctive	1.0
INDIA	addr	appartment	unit_or_building	1.0
US	name	jpmorgan	distinctive	1.0
INDIA	name	vikram	distinctive	1.0
FRANCE	addr	malbec	distinctive	1.0
FRANCE	addr	rubens	distinctive	1.0
FRANCE	addr	pelleport	distinctive	1.0
FRANCE	addr	rouget	distinctive	1.0
INDIA	name	mittal	distinctive	1.0
INDIA	name	ashish	distinctive	1.0
FRANCE	name	mac	distinctive	1.0
FRANCE	addr	marcelin	distinctive	1.0
FRANCE	addr	fayette	distinctive	1.0
INDIA	addr	andhrapradesh	state_or_region	1.0
INDIA	addr	balaji	distinctive	1.0
